;;;;GOINFRA - Agància Goiana de Infraestrutura e Transportes;;;;;;;;;;;30/06/2023 - 10:04;;
;;;;;;;;;;;;;;;;;
;;;;Relat¢rio de Composiá∆o do Serviáo;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 020100 - DEMOLIÄ«O MANUAL - COBERTURA TELHA METµLICA COM TRANSPORTE ATê CAÄAMBA E CARGA;;;;;;;;;;;;;;Unidade: m2    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0005 ;;;SERVENTE;;;6,12;;13,34;;;117,99;;0,8544;;;11,40;
0004 ;;;PEDREIRO;;;10,23;;22,30;;;117,99;;0,6083;;;13,57;
(B) Total: ;;;;;;;;;;;;;;24,97;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2799 ;;;PISO DE LADRILHO HIDRµULICO COLORIDO MODELO TµTIL ( ALERTA OU DIRECIONAL) ;;;;;;;m2    ;107,84;;1,0500;;;113,23;
2390 ;;;ARGAMASSA DE CIMENTO COLANTE;;;;;;;Kg    ;1,37;;4,5000;;;6,17;
1215 ;;;CIMENTO PORTLAND CPII-32;;;;;;;Kg    ;0,62;;1,3000;;;0,81;
(C) Total: ;;;;;;;;;;;;;;120,21;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;145,18;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;145,18;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230101 - FECHADURA TIPO ALAVANCA REF.: LAFONTE 6236 E/8766- E17 IMAB OU EQUIV.;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1377 ;;;FECHADURA TIPO ALAVANCA 6236 E LAFONTE /8766 E-17 IMAB OU EQUIVALENTE;;;;;;;un    ;149,90;;1,0000;;;149,90;
(C) Total: ;;;;;;;;;;;;;;149,90;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;172,20;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;172,20;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230102 - FECHADURA TIPO ALAVANCA REF.: LAFONTE 6236 I /8766- I18 IMAB OU EQUIV.;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1378 ;;;FECHADURA TIPO ALAVANCA 6236 I LAFONTE /8766 I-18 IMAB OU EQUIVALENTE;;;;;;;un    ;129,74;;1,0000;;;129,74;
(C) Total: ;;;;;;;;;;;;;;129,74;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;152,04;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;152,04;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230103 - FECHADURA TIPO LIVRE OCUPADO PARA SANITµRIO REF.: (819 IMAB/719 LA FONTE) OU EQUIV.;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1379 ;;;FECHADURA PARA SANITARIO LIVRE/OCUPADO REF.: 819 IMAB /719 LAFONTE OU EQUIVALENTE;;;;;;;un    ;33,62;;1,0000;;;33,62;
(C) Total: ;;;;;;;;;;;;;;33,62;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;55,92;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;55,92;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230104 - FECHADURA TIPO BICO DE PAPAGAIO REF.: (1222 LAFONTE/1161 E - 30  IMAB) OU EQUIV.;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0021 ;;;SERRALHEIRO;;;10,23;;22,30;;;117,99;;1,5000;;;33,45;
(B) Total: ;;;;;;;;;;;;;;33,45;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1380 ;;;FECHADURA PARA PORTA CORRER (BICO PAPAGAIO) REF.: 1222 LAFONTE/1065-E30 IMAB OU EQUIVALENTE;;;;;;;un    ;112,37;;1,0000;;;112,37;
(C) Total: ;;;;;;;;;;;;;;112,37;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;145,82;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;145,82;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230105 - FECHADURA TIPO ALAVANCA REF.: LAFONTE 6236 B/8766 - B19 IMAB OU EQUIV.;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1381 ;;;FECHADURA TIPO ALAVANCA 6236 B LA FONTE/8766 B-19 IMAB OU EQUIVALENTE;;;;;;;un    ;108,03;;1,0000;;;108,03;
(C) Total: ;;;;;;;;;;;;;;108,03;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;130,33;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;130,33;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230106 - TARGETA NIQUELADA No. 03;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;0,5000;;;11,15;
(B) Total: ;;;;;;;;;;;;;;11,15;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2227 ;;;TARJETA DE NIQUEL Nß 3;;;;;;;un    ;3,76;;1,0000;;;3,76;
(C) Total: ;;;;;;;;;;;;;;3,76;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;14,91;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;14,91;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230107 - FECHADURA TIPO BOLA REF.: LAFONTE 2080-E / 1005-E VOUGA OU EQUIVALENTE;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1392 ;;;FECHADURA TIPO BOLA LAFONTE 2080-E / 1005-E VOUGA OU EQUIVALENTE;;;;;;;un    ;184,47;;1,0000;;;184,47;
(C) Total: ;;;;;;;;;;;;;;184,47;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;206,77;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;206,77;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230108 - FECHADURA TIPO BOLA REF.: LAFONTE 2080-I / 005-I VOUGA OU EQUIVALENTE;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2354 ;;;FECHADURA TIPO BOLA LAFONTE 2080-I / 005-I VOUGA OU EQUIVALENTE;;;;;;;un    ;144,66;;1,0000;;;144,66;
(C) Total: ;;;;;;;;;;;;;;144,66;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;166,96;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;166,96;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230109 - FECHADURA TIPO BOLA REF.: LAFONTE  2080-B / 005-B VOUGA OU EQUIVALENTE;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;1,0000;;;22,30;
(B) Total: ;;;;;;;;;;;;;;22,30;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1333 ;;;FECHADURA TIPO BOLA LAFONTE 2080-B / 005-B VOUGA OU EQUIVALENTE;;;;;;;un    ;127,71;;1,0000;;;127,71;
(C) Total: ;;;;;;;;;;;;;;127,71;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;150,01;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;150,01;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 230110 - FECHO FIO REDONDO 4"" ZINCADO PARAFUSADO";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;0,5000;;;11,15;
(B) Total: ;;;;;;;;;;;;;;11,15;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2529 ;;;"FECHO FIO REDONDO 4"" ZINCADO C/PARAFUSO REF.: SOPRANO OU EQUIVALENTE";;;;;;;un    ;4,29;;1,0000;;;4,29;
(C) Total: ;;;;;;;;;;;;;;4,29;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;15,44;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;15,44;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230174 - BARRA DE APOIO EM AÄO INOX - 40 CM;;;;;;;;;;;;;;Unidade: un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,3500;;;5,27;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,3500;;;7,81;
(B) Total: ;;;;;;;;;;;;;;13,08;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H705 ;;;BARRA DE APOIO EM AÄO INOX - 40 CM COM PARAFUSOS E BUCHAS PARA FIXAÄ«O;;;;;;;un    ;88,82;;1,0000;;;88,82;
(C) Total: ;;;;;;;;;;;;;;88,82;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;101,90;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;101,90;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230176 - BARRA DE APOIO EM AÄO INOX - 80 CM ;;;;;;;;;;;;;;Unidade: un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0011 ;;;ENCANADOR;;;10,23;;22,30;;;117,99;;0,3500;;;7,81;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,3500;;;5,27;
(B) Total: ;;;;;;;;;;;;;;13,08;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
H706 ;;;BARRA DE APOIO EM AÄO INOX - 80 CM COM PARAFUSOS E BUCHAS PARA FIXAÄ«O;;;;;;;un    ;128,78;;1,0000;;;128,78;
(C) Total: ;;;;;;;;;;;;;;128,78;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;141,86;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;141,86;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 230201 - DOBRADICA 3"" x 3 1/2"" FERRO POLIDO";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,2500;;;3,77;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;0,2500;;;5,58;
(B) Total: ;;;;;;;;;;;;;;9,35;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1265 ;;;"DOBRADIÄA FERRO POLIDO 3.1/2 x 3"" COM PARAFUSO";;;;;;;un    ;12,83;;1,0000;;;12,83;
(C) Total: ;;;;;;;;;;;;;;12,83;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;22,18;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;22,18;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
"Serviáo: 230202 - DOBRADICA 3"" X 3 1/2"" CROMADA";;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(B) M∆os-de-obra;;;Eq. Salarial;;Sal/Hora;;;Encargos(%);;Consumo;;;Custo Hor†rio;
0010 ;;;CARPINTEIRO;;;10,23;;22,30;;;117,99;;0,2500;;;5,58;
0008 ;;;AJUDANTE;;;6,91;;15,06;;;117,99;;0,2500;;;3,77;
(B) Total: ;;;;;;;;;;;;;;9,35;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
1266 ;;;"DOBRADIÄA CROMADA 3 1/2 x 3""";;;;;;;un    ;6,10;;1,0000;;;6,10;
(C) Total: ;;;;;;;;;;;;;;6,10;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;15,45;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;15,45;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230206 - CANTONEIRA PEQUENA PARA DIVISORIAS DE MµRMORE/GRANITO;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2490 ;;;CANTONEIRA PEQUENA DE LAT«O PARA DIVIS‡RIAS DE MµRMORE/GRANITO;;;;;;;un    ;34,66;;1,0000;;;34,66;
(C) Total: ;;;;;;;;;;;;;;34,66;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;34,66;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;34,66;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230207 - CANTONEIRA GRANDE PARA DIVISORIAS DE MµRMORE/GRANITO;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2487 ;;;CANTONEIRA GRANDE DE LAT«O PARA DIVIS‡RIAS DE MµRMORE/GRANITO;;;;;;;un    ;40,04;;1,0000;;;40,04;
(C) Total: ;;;;;;;;;;;;;;40,04;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;40,04;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;40,04;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230208 - CHAPA SUPORTE PARA DIVISORIAS DE MµRMORE/GRANITO;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2488 ;;;CHAPA DE LAT«O PARA SUPORTE DE DIVIS‡RIAS DE MµRMORE/GRANITO;;;;;;;un    ;48,75;;1,0000;;;48,75;
(C) Total: ;;;;;;;;;;;;;;48,75;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;48,75;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;48,75;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230209 - BATENTE COM ENCOSTO DE BORRACHA PARA DIVISORIAS DE GRANITO/MµRMORE;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2485 ;;;BATENTE COM ENCOSTO DE BORRACHA PARA DIVIS‡RIAS DE MµRMORE/GRANITO;;;;;;;un    ;57,00;;1,0000;;;57,00;
(C) Total: ;;;;;;;;;;;;;;57,00;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;57,00;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;57,00;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230210 - DOBRADIÄA COM MOLA PARA PORTA/DIVISORIAS DE MµRMORE/GRANITO;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2486 ;;;DOBRADIÄA COM MOLA PARA PORTA/DIVISORIAS DE MµRMORE E GRANITO;;;;;;;un    ;61,90;;1,0000;;;61,90;
(C) Total: ;;;;;;;;;;;;;;61,90;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;61,90;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;61,90;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230211 - PARAFUSO DE LAT«O PARA DIVISORIAS DE MµRMORE/GRANITO;;;;;;;;;;;;;;Unidade: Un    ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2494 ;;;PARAFUSO DE LAT«O PARA DIVISORIAS DE MµRMORE/GRANITO;;;;;;;un    ;9,68;;1,0000;;;9,68;
(C) Total: ;;;;;;;;;;;;;;9,68;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;9,68;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;9,68;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
Serviáo: 230801 - CORRENTE GALVANIZADA 4 MM PARA CADEADO;;;;;;;;;;;;;;Unidade: M     ;;;
;;;;;;;;;;;;;;;;;
C¢digo auxiliar;;;(C) Materiais;;;;;;;Unidade;Valor unit†rio;;Consumo;;;Valor total;
2516 ;;;CORRENTE EM AÄO GALVANIZADO COM ELO CURTO DIAMETRO 4 MM;;;;;;;m     ;12,49;;1,0000;;;12,49;
(C) Total: ;;;;;;;;;;;;;;12,49;;;
;;;;;;;;;;;;;;;;;
Custo direto total (A) + (B) + (C) + (D) + (E);;;;;;;;;;;;;;12,49;;;
BDI: 0,00%;;;;;;;;;;;;;;0,00;;;
Preáo unit†rio total;;;;;;;;;;;;;;12,49;;;
;;;;;;;;;;;;;;;;;
Tabela de preáos: TABELA DE CUSTOS DE OBRAS CIVIS - T210 - JUNHO/23 - SEM DESONERAÄ«O;;;;;;;;;;;;;;Data base: 01/06/2023;;;
